Departure Airport ID,Destination Airport ID,Route ID
7114,3420,17012
7114,3420,17013
7114,3420,17014
7114,3420,17015
3269,3406,17016
3269,3406,17017
3269,3406,17018
3269,3406,17019
3269,3406,17020
3885,3406,17021
3885,3406,17022
3885,3406,17023
3885,3406,17024
3885,3406,17025
3370,3391,17026
3370,3391,17027
3370,3391,17028
3370,3391,17029
3370,3391,17030
3370,6347,17031
3370,6347,17032
3370,6347,17033
3370,6347,17034
3370,6347,17035
6352,3382,17036
6352,3382,17037
6352,3382,17038
6352,3382,17039
6352,3382,17040
6352,3391,17041
6352,3391,17042
6352,3391,17043
6352,3391,17044
6352,3391,17045
4380,3406,17046
4380,3406,17047
4380,3406,17048
4380,3406,17049
4380,3406,17050
2370,3406,17051
2370,3406,17052
2370,3406,17053
2370,3406,17054
2370,3406,17055
3393,4148,17056
3393,4148,17057
3393,4148,17058
3393,4148,17059
3393,4148,17060
3393,3406,17061
3393,3406,17062
3393,3406,17063
3393,3406,17064
3393,3406,17065
3393,3391,17066
3393,3391,17067
3393,3391,17068
3393,3391,17069
3393,3391,17070
3393,6347,17071
3393,6347,17072
3393,6347,17073
3393,6347,17074
3393,6347,17075
3931,3406,17076
3931,3406,17077
3931,3406,17078
3931,3406,17079
3931,3406,17080
3371,3391,17081
3371,3391,17082
3371,3391,17083
3371,3391,17084
3371,3391,17085
3395,3391,17086
3395,3391,17087
3395,3391,17088
3395,3391,17089
3395,3391,17090
3395,6347,17091
3395,6347,17092
3395,6347,17093
3395,6347,17094
3395,6347,17095
3404,3386,17096
3404,3386,17097
3404,3386,17098
3404,3386,17099
3404,3386,17100
3404,3406,17101
3404,3406,17102
3404,3406,17103
3404,3406,17104
3404,3406,17105
3404,6347,17106
3404,6347,17107
3404,6347,17108
3404,6347,17109
3404,6347,17110
6353,3406,17111
6353,3406,17112
6353,3406,17113
6353,3406,17114
6353,3406,17115
6345,6347,17116
6345,6347,17117
6345,6347,17118
6345,6347,17119
6345,6347,17120
3386,3404,17121
3386,3404,17122
3386,3404,17123
3386,3404,17124
3386,3404,17125
3386,3372,17126
3386,3372,17127
3386,3372,17128
3386,3372,17129
3386,3372,17130
3386,4144,17131
3386,4144,17132
3386,4144,17133
3386,4144,17134
3386,4144,17135
3386,6347,17136
3386,6347,17137
3386,6347,17138
3386,6347,17139
3386,6347,17140
3386,4030,17141
3386,4030,17142
3386,4030,17143
3386,4030,17144
3386,4030,17145
3386,3374,17146
3386,3374,17147
3386,3374,17148
3386,3374,17149
3386,3374,17150
7898,3400,17151
7898,3400,17152
7898,3400,17153
7898,3400,17154
7898,3400,17155
7898,3374,17156
7898,3374,17157
7898,3374,17158
7898,3374,17159
7898,3374,17160
3077,3406,17161
3077,3406,17162
3077,3406,17163
3077,3406,17164
3077,3406,17165
3179,3406,17166
3179,3406,17167
3179,3406,17168
3179,3406,17169
3179,3406,17170
3400,7898,17171
3400,7898,17172
3400,7898,17173
3400,7898,17174
3400,7898,17175
3400,3406,17176
3400,3406,17177
3400,3406,17178
3400,3406,17179
3400,3406,17180
5996,3406,17181
5996,3406,17182
5996,3406,17183
5996,3406,17184
5996,3406,17185
2281,3406,17186
2281,3406,17187
2281,3406,17188
2281,3406,17189
2281,3406,17190
8781,3382,17191
8781,3382,17192
8781,3382,17193
8781,3382,17194
8781,3382,17195
8781,3391,17196
8781,3391,17197
8781,3391,17198
8781,3391,17199
8781,3391,17200
6386,3391,17201
6386,3391,17202
6386,3391,17203
6386,3391,17204
6386,3391,17205
2264,3406,17206
2264,3406,17207
2264,3406,17208
2264,3406,17209
2264,3406,17210
3992,3406,17211
3992,3406,17212
3992,3406,17213
3992,3406,17214
3992,3406,17215
3382,6352,17216
3382,6352,17217
3382,6352,17218
3382,6352,17219
3382,6352,17220
3382,8781,17221
3382,8781,17222
3382,8781,17223
3382,8781,17224
3382,8781,17225
3382,6400,17226
3382,6400,17227
3382,6400,17228
3382,6400,17229
3382,6400,17230
3382,3406,17231
3382,3406,17232
3382,3406,17233
3382,3406,17234
3382,3406,17235
3382,3391,17236
3382,3391,17237
3382,3391,17238
3382,3391,17239
3382,3391,17240
3382,6347,17241
3382,6347,17242
3382,6347,17243
3382,6347,17244
3382,6347,17245
3382,\N,17246
3382,\N,17247
3382,\N,17248
3382,\N,17249
3382,\N,17250
3394,3391,17251
3394,3391,17252
3394,3391,17253
3394,3391,17254
3394,3391,17255
3372,3386,17256
3372,3386,17257
3372,3386,17258
3372,3386,17259
3372,3386,17260
3372,3406,17261
3372,3406,17262
3372,3406,17263
3372,3406,17264
3372,3406,17265
3372,6347,17266
3372,6347,17267
3372,6347,17268
3372,6347,17269
3372,6347,17270
6431,3406,17271
6431,3406,17272
6431,3406,17273
6431,3406,17274
6431,3406,17275
4148,3393,17276
4148,3393,17277
4148,3393,17278
4148,3393,17279
4148,3393,17280
4148,4144,17281
4148,4144,17282
4148,4144,17283
4148,4144,17284
4148,4144,17285
3121,3406,17286
3121,3406,17287
3121,3406,17288
3121,3406,17289
3121,3406,17290
6400,3382,17291
6400,3382,17292
6400,3382,17293
6400,3382,17294
6400,3382,17295
6400,3391,17296
6400,3391,17297
6400,3391,17298
6400,3391,17299
6400,3391,17300
6400,4144,17301
6400,4144,17302
6400,4144,17303
6400,4144,17304
6400,4144,17305
3388,4144,17306
3388,4144,17307
3388,4144,17308
3388,4144,17309
3388,4144,17310
3373,3391,17311
3373,3391,17312
3373,3391,17313
3373,3391,17314
3373,3391,17315
3406,3269,17316
3406,3269,17317
3406,3269,17318
3406,3269,17319
3406,3269,17320
3406,3885,17321
3406,3885,17322
3406,3885,17323
3406,3885,17324
3406,3885,17325
3406,4380,17326
3406,4380,17327
3406,4380,17328
3406,4380,17329
3406,4380,17330
3406,2370,17331
3406,2370,17332
3406,2370,17333
3406,2370,17334
3406,2370,17335
3406,3393,17336
3406,3393,17337
3406,3393,17338
3406,3393,17339
3406,3393,17340
3406,3931,17341
3406,3931,17342
3406,3931,17343
3406,3931,17344
3406,3931,17345
3406,3404,17346
3406,3404,17347
3406,3404,17348
3406,3404,17349
3406,3404,17350
3406,6353,17351
3406,6353,17352
3406,6353,17353
3406,6353,17354
3406,6353,17355
3406,3077,17356
3406,3077,17357
3406,3077,17358
3406,3077,17359
3406,3077,17360
3406,3179,17361
3406,3179,17362
3406,3179,17363
3406,3179,17364
3406,3179,17365
3406,3400,17366
3406,3400,17367
3406,3400,17368
3406,3400,17369
3406,3400,17370
3406,2281,17371
3406,2281,17372
3406,2281,17373
3406,2281,17374
3406,2281,17375
3406,2264,17376
3406,2264,17377
3406,2264,17378
3406,2264,17379
3406,2264,17380
3406,3992,17381
3406,3992,17382
3406,3992,17383
3406,3992,17384
3406,3992,17385
3406,3372,17386
3406,3372,17387
3406,3372,17388
3406,3372,17389
3406,3372,17390
3406,3121,17391
3406,3121,17392
3406,3121,17393
3406,3121,17394
3406,3121,17395
3406,3373,17396
3406,3373,17397
3406,3373,17398
3406,3373,17399
3406,3373,17400
3406,3035,17401
3406,3035,17402
3406,3035,17403
3406,3035,17404
3406,3035,17405
3406,4144,17406
3406,4144,17407
3406,4144,17408
3406,4144,17409
3406,4144,17410
3406,3316,17411
3406,3316,17412
3406,3316,17413
3406,3316,17414
3406,3316,17415
3406,4030,17416
3406,4030,17417
3406,4030,17418
3406,4030,17419
3406,4030,17420
3406,2337,17421
3406,2337,17422
3406,2337,17423
3406,2337,17424
3406,2337,17425
3406,3390,17426
3406,3390,17427
3406,3390,17428
3406,3390,17429
3406,3390,17430
3406,2276,17431
3406,2276,17432
3406,2276,17433
3406,2276,17434
3406,2276,17435
3406,3383,17436
3406,3383,17437
3406,3383,17438
3406,3383,17439
3406,3383,17440
3406,6357,17441
3406,6357,17442
3406,6357,17443
3406,6357,17444
3406,6357,17445
3035,3406,17446
3035,3406,17447
3035,3406,17448
3035,3406,17449
3035,3406,17450
3391,3370,17451
3391,3370,17452
3391,3370,17453
3391,3370,17454
3391,3370,17455
3391,6352,17456
3391,6352,17457
3391,6352,17458
3391,6352,17459
3391,6352,17460
3391,3393,17461
3391,3393,17462
3391,3393,17463
3391,3393,17464
3391,3393,17465
3391,3371,17466
3391,3371,17467
3391,3371,17468
3391,3371,17469
3391,3371,17470
3391,3395,17471
3391,3395,17472
3391,3395,17473
3391,3395,17474
3391,3395,17475
3391,8781,17476
3391,8781,17477
3391,8781,17478
3391,8781,17479
3391,8781,17480
3391,6386,17481
3391,6386,17482
3391,6386,17483
3391,6386,17484
3391,6386,17485
3391,3382,17486
3391,3382,17487
3391,3382,17488
3391,3382,17489
3391,3382,17490
3391,3394,17491
3391,3394,17492
3391,3394,17493
3391,3394,17494
3391,3394,17495
3391,6431,17496
3391,6431,17497
3391,6431,17498
3391,6431,17499
3391,6431,17500
3391,6347,17501
3391,6347,17502
3391,6347,17503
3391,6347,17504
3391,6347,17505
3391,4302,17506
3391,4302,17507
3391,4302,17508
3391,4302,17509
3391,4302,17510
3391,4030,17511
3391,4030,17512
3391,4030,17513
3391,4030,17514
3391,4030,17515
3391,3374,17516
3391,3374,17517
3391,3374,17518
3391,3374,17519
3391,3374,17520
3391,3390,17521
3391,3390,17522
3391,3390,17523
3391,3390,17524
3391,3390,17525
3391,3399,17526
3391,3399,17527
3391,3399,17528
3391,3399,17529
3391,3399,17530
3391,3379,17531
3391,3379,17532
3391,3379,17533
3391,3379,17534
3391,3379,17535
3391,3383,17536
3391,3383,17537
3391,3383,17538
3391,3383,17539
3391,3383,17540
3391,6355,17541
3391,6355,17542
3391,6355,17543
3391,6355,17544
3391,6355,17545
3391,\N,17546
3391,\N,17547
3391,\N,17548
3391,\N,17549
3391,\N,17550
4144,3386,17551
4144,3386,17552
4144,3386,17553
4144,3386,17554
4144,3386,17555
4144,4148,17556
4144,4148,17557
4144,4148,17558
4144,4148,17559
4144,4148,17560
4144,6400,17561
4144,6400,17562
4144,6400,17563
4144,6400,17564
4144,6400,17565
4144,3388,17566
4144,3388,17567
4144,3388,17568
4144,3388,17569
4144,3388,17570
4144,3406,17571
4144,3406,17572
4144,3406,17573
4144,3406,17574
4144,3406,17575
4144,6347,17576
4144,6347,17577
4144,6347,17578
4144,6347,17579
4144,6347,17580
4144,3374,17581
4144,3374,17582
4144,3374,17583
4144,3374,17584
4144,3374,17585
4144,3379,17586
4144,3379,17587
4144,3379,17588
4144,3379,17589
4144,3379,17590
3316,3406,17591
3316,3406,17592
3316,3406,17593
3316,3406,17594
3316,3406,17595
6347,3370,17596
6347,3370,17597
6347,3370,17598
6347,3370,17599
6347,3370,17600
6347,3393,17601
6347,3393,17602
6347,3393,17603
6347,3393,17604
6347,3393,17605
6347,3395,17606
6347,3395,17607
6347,3395,17608
6347,3395,17609
6347,3395,17610
6347,3404,17611
6347,3404,17612
6347,3404,17613
6347,3404,17614
6347,3404,17615
6347,6345,17616
6347,6345,17617
6347,6345,17618
6347,6345,17619
6347,6345,17620
6347,3386,17621
6347,3386,17622
6347,3386,17623
6347,3386,17624
6347,3386,17625
6347,3382,17626
6347,3382,17627
6347,3382,17628
6347,3382,17629
6347,3382,17630
6347,3372,17631
6347,3372,17632
6347,3372,17633
6347,3372,17634
6347,3372,17635
6347,3391,17636
6347,3391,17637
6347,3391,17638
6347,3391,17639
6347,3391,17640
6347,4144,17641
6347,4144,17642
6347,4144,17643
6347,4144,17644
6347,4144,17645
6347,3374,17646
6347,3374,17647
6347,3374,17648
6347,3374,17649
6347,3374,17650
6347,2276,17651
6347,2276,17652
6347,2276,17653
6347,2276,17654
6347,2276,17655
6347,3383,17656
6347,3383,17657
6347,3383,17658
6347,3383,17659
6347,3383,17660
4302,3391,17661
4302,3391,17662
4302,3391,17663
4302,3391,17664
4302,3391,17665
4030,3386,17666
4030,3386,17667
4030,3386,17668
4030,3386,17669
4030,3386,17670
4030,3406,17671
4030,3406,17672
4030,3406,17673
4030,3406,17674
4030,3406,17675
4030,3391,17676
4030,3391,17677
4030,3391,17678
4030,3391,17679
4030,3391,17680
3374,3386,17681
3374,3386,17682
3374,3386,17683
3374,3386,17684
3374,3386,17685
3374,7898,17686
3374,7898,17687
3374,7898,17688
3374,7898,17689
3374,7898,17690
3374,3391,17691
3374,3391,17692
3374,3391,17693
3374,3391,17694
3374,3391,17695
3374,4144,17696
3374,4144,17697
3374,4144,17698
3374,4144,17699
3374,4144,17700
3374,6347,17701
3374,6347,17702
3374,6347,17703
3374,6347,17704
3374,6347,17705
2337,3406,17706
2337,3406,17707
2337,3406,17708
2337,3406,17709
2337,3406,17710
3390,3391,17711
3390,3391,17712
3390,3391,17713
3390,3391,17714
3390,3391,17715
2276,3406,17716
2276,3406,17717
2276,3406,17718
2276,3406,17719
2276,3406,17720
2276,6347,17721
2276,6347,17722
2276,6347,17723
2276,6347,17724
2276,6347,17725
3399,3391,17726
3399,3391,17727
3399,3391,17728
3399,3391,17729
3399,3391,17730
3399,3379,17731
3399,3379,17732
3399,3379,17733
3399,3379,17734
3399,3379,17735
3379,3391,17736
3379,3391,17737
3379,3391,17738
3379,3391,17739
3379,3391,17740
3379,4144,17741
3379,4144,17742
3379,4144,17743
3379,4144,17744
3379,4144,17745
3379,3399,17746
3379,3399,17747
3379,3399,17748
3379,3399,17749
3379,3399,17750
3383,3406,17751
3383,3406,17752
3383,3406,17753
3383,3406,17754
3383,3406,17755
3383,3391,17756
3383,3391,17757
3383,3391,17758
3383,3391,17759
3383,3391,17760
3383,6347,17761
3383,6347,17762
3383,6347,17763
3383,6347,17764
3383,6347,17765
6357,3406,17766
6357,3406,17767
6357,3406,17768
6357,3406,17769
6357,3406,17770
6355,3406,17771
6355,3406,17772
6355,3406,17773
6355,3406,17774
6355,3406,17775
6355,3391,17776
6355,3391,17777
6355,3391,17778
6355,3391,17779
6355,3391,17780
\N,3382,17781
\N,3382,17782
\N,3382,17783
\N,3382,17784
\N,3382,17785
\N,3391,17786
\N,3391,17787
\N,3391,17788
\N,3391,17789
\N,3391,17790
2072,999,17791
2072,999,17792
2072,999,17793
2072,999,17794
2072,999,17795
3682,4039,17796
3682,4039,17797
3682,4039,17798
3682,4039,17799
3682,4039,17800
3682,3578,17801
3682,3578,17802
3682,3578,17803
3682,3578,17804
3682,3578,17805
3682,4043,17806
3682,4043,17807
3682,4043,17808
3682,4043,17809
3682,4043,17810
3682,4285,17811
3682,4285,17812
3682,4285,17813
3682,4285,17814
3682,4285,17815
3682,3488,17816
3682,3488,17817
3682,3488,17818
3682,3488,17819
3682,3488,17820
3682,4018,17821
3682,4018,17822
3682,4018,17823
3682,4018,17824
3682,4018,17825
3682,4041,17826
3682,4041,17827
3682,4041,17828
3682,4041,17829
3682,4041,17830
3682,4008,17831
3682,4008,17832
3682,4008,17833
3682,4008,17834
3682,4008,17835
3682,4034,17836
3682,4034,17837
3682,4034,17838
3682,4034,17839
3682,4034,17840
3682,3544,17841
3682,3544,17842
3682,3544,17843
3682,3544,17844
3682,3544,17845
3682,4017,17846
3682,4017,17847
3682,4017,17848
3682,4017,17849
3682,4017,17850
3682,4128,17851
3682,4128,17852
3682,4128,17853
3682,4128,17854
3682,4128,17855
3682,3858,17856
3682,3858,17857
3682,3858,17858
3682,3858,17859
3682,3858,17860
3682,4016,17861
3682,4016,17862
3682,4016,17863
3682,4016,17864
3682,4016,17865
3682,3745,17866
3682,3745,17867
3682,3745,17868
3682,3745,17869
3682,3745,17870
3682,3676,17871
3682,3676,17872
3682,3676,17873
3682,3676,17874
3682,3676,17875
3682,4356,17876
3682,4356,17877
3682,4356,17878
3682,4356,17879
3682,4356,17880
4039,3682,17881
4039,3682,17882
4039,3682,17883
4039,3682,17884
4039,3682,17885
3578,3682,17886
3578,3682,17887
3578,3682,17888
3578,3682,17889
3578,3682,17890
4285,3682,17891
4285,3682,17892
4285,3682,17893
4285,3682,17894
4285,3682,17895
3488,3682,17896
3488,3682,17897
3488,3682,17898
3488,3682,17899
3488,3682,17900
3645,3861,17901
3645,3861,17902
3645,3861,17903
3645,3861,17904
3645,3861,17905
4018,3682,17906
4018,3682,17907
4018,3682,17908
4018,3682,17909
4018,3682,17910
4041,3682,17911
4041,3682,17912
4041,3682,17913
4041,3682,17914
4041,3682,17915
3442,7018,17916
3442,7018,17917
3442,7018,17918
3442,7018,17919
3442,7018,17920
4008,3682,17921
4008,3682,17922
4008,3682,17923
4008,3682,17924
4008,3682,17925
4034,3682,17926
4034,3682,17927
4034,3682,17928
4034,3682,17929
4034,3682,17930
3797,3861,17931
3797,3861,17932
3797,3861,17933
3797,3861,17934
3797,3861,17935
3544,3682,17936
3544,3682,17937
3544,3682,17938
3544,3682,17939
3544,3682,17940
4017,3682,17941
4017,3682,17942
4017,3682,17943
4017,3682,17944
4017,3682,17945
3697,3861,17946
3697,3861,17947
3697,3861,17948
3697,3861,17949
3697,3861,17950
4128,3682,17951
4128,3682,17952
4128,3682,17953
4128,3682,17954
4128,3682,17955
3542,3682,17956
3542,3682,17957
3542,3682,17958
3542,3682,17959
3542,3682,17960
3473,3861,17961
3473,3861,17962
3473,3861,17963
3473,3861,17964
3473,3861,17965
3858,3682,17966
3858,3682,17967
3858,3682,17968
3858,3682,17969
3858,3682,17970
3858,3861,17971
3858,3861,17972
3858,3861,17973
3858,3861,17974
3858,3861,17975
3861,3645,17976
3861,3645,17977
3861,3645,17978
3861,3645,17979
3861,3645,17980
3861,3797,17981
3861,3797,17982
3861,3797,17983
3861,3797,17984
3861,3797,17985
3861,3697,17986
3861,3697,17987
3861,3697,17988
3861,3697,17989
3861,3697,17990
3861,3473,17991
3861,3473,17992
3861,3473,17993
3861,3473,17994
3861,3473,17995
3861,3858,17996
3861,3858,17997
3861,3858,17998
3861,3858,17999
3861,3858,18000
4016,3682,18001
4016,3682,18002
4016,3682,18003
4016,3682,18004
4016,3682,18005
3745,3682,18006
3745,3682,18007
3745,3682,18008
3745,3682,18009
3745,3682,18010
7018,3442,18011
7018,3442,18012
7018,3442,18013
7018,3442,18014
7018,3442,18015
3676,3682,18016
3676,3682,18017
3676,3682,18018
3676,3682,18019
3676,3682,18020
4356,3682,18021
4356,3682,18022
4356,3682,18023
4356,3682,18024
4356,3682,18025
3517,3448,18026
3517,3448,18027
3517,3448,18028
3517,3448,18029
3517,3448,18030
3517,5737,18031
3517,5737,18032
3517,5737,18033
3517,5737,18034
3517,5737,18035
3517,4278,18036
3517,4278,18037
3517,4278,18038
3517,4278,18039
3517,4278,18040
3517,4265,18041
3517,4265,18042
3517,4265,18043
3517,4265,18044
3517,4265,18045
3864,3448,18046
3864,3448,18047
3864,3448,18048
3864,3448,18049
3864,3448,18050
3864,3546,18051
3864,3546,18052
3864,3546,18053
3864,3546,18054
3864,3546,18055
3864,3724,18056
3864,3724,18057
3864,3724,18058
3864,3724,18059
3864,3724,18060
3701,3448,18061
3701,3448,18062
3701,3448,18063
3701,3448,18064
3701,3448,18065
2900,2890,18066
2900,2890,18067
2900,2890,18068
2900,2890,18069
2900,2890,18070
4025,3448,18071
4025,3448,18072
4025,3448,18073
4025,3448,18074
4025,3448,18075
4021,7070,18076
4021,7070,18077
4021,7070,18078
4021,7070,18079
4021,7070,18080
4021,5739,18081
4021,5739,18082
4021,5739,18083
4021,5739,18084
4021,5739,18085
4021,3604,18086
4021,3604,18087
4021,3604,18088
4021,3604,18089
4021,3604,18090
4021,7071,18091
4021,7071,18092
4021,7071,18093
4021,7071,18094
4021,7071,18095
4021,7065,18096
4021,7065,18097
4021,7065,18098
4021,7065,18099
4021,7065,18100
3448,3517,18101
3448,3517,18102
3448,3517,18103
3448,3517,18104
3448,3517,18105
3448,3864,18106
3448,3864,18107
3448,3864,18108
3448,3864,18109
3448,3864,18110
3448,3701,18111
3448,3701,18112
3448,3701,18113
3448,3701,18114
3448,3701,18115
3448,4025,18116
3448,4025,18117
3448,4025,18118
3448,4025,18119
3448,4025,18120
3448,4278,18121
3448,4278,18122
3448,4278,18123
3448,4278,18124
3448,4278,18125
3448,5749,18126
3448,5749,18127
3448,5749,18128
3448,5749,18129
3448,5749,18130
3448,4265,18131
3448,4265,18132
3448,4265,18133
3448,4265,18134
3448,4265,18135
3448,6456,18136
3448,6456,18137
3448,6456,18138
3448,6456,18139
3448,6456,18140
3448,4026,18141
3448,4026,18142
3448,4026,18143
3448,4026,18144
3448,4026,18145
3448,5767,18146
3448,5767,18147
3448,5767,18148
3448,5767,18149
3448,5767,18150
3448,5770,18151
3448,5770,18152
3448,5770,18153
3448,5770,18154
3448,5770,18155
5728,3678,18156
5728,3678,18157
5728,3678,18158
5728,3678,18159
5728,3678,18160
6814,2890,18161
6814,2890,18162
6814,2890,18163
6814,2890,18164
6814,2890,18165
2903,2890,18166
2903,2890,18167
2903,2890,18168
2903,2890,18169
2903,2890,18170
2903,2883,18171
2903,2883,18172
2903,2883,18173
2903,2883,18174
2903,2883,18175
5737,3517,18176
5737,3517,18177
5737,3517,18178
5737,3517,18179
5737,3517,18180
5737,3589,18181
5737,3589,18182
5737,3589,18183
5737,3589,18184
5737,3589,18185
5737,4265,18186
5737,4265,18187
5737,4265,18188
5737,4265,18189
5737,4265,18190
7070,4021,18191
7070,4021,18192
7070,4021,18193
7070,4021,18194
7070,4021,18195
5739,4021,18196
5739,4021,18197
5739,4021,18198
5739,4021,18199
5739,4021,18200
3589,4278,18201
3589,4278,18202
3589,4278,18203
3589,4278,18204
3589,4278,18205
3589,5749,18206
3589,5749,18207
3589,5749,18208
3589,5749,18209
3589,5749,18210
3589,4265,18211
3589,4265,18212
3589,4265,18213
3589,4265,18214
3589,4265,18215
3604,4021,18216
3604,4021,18217
3604,4021,18218
3604,4021,18219
3604,4021,18220
4278,3517,18221
4278,3517,18222
4278,3517,18223
4278,3517,18224
4278,3517,18225
4278,3448,18226
4278,3448,18227
4278,3448,18228
4278,3448,18229
4278,3448,18230
5744,3678,18231
5744,3678,18232
5744,3678,18233
5744,3678,18234
5744,3678,18235
5749,3448,18236
5749,3448,18237
5749,3448,18238
5749,3448,18239
5749,3448,18240
5749,3589,18241
5749,3589,18242
5749,3589,18243
5749,3589,18244
5749,3589,18245
2888,2890,18246
2888,2890,18247
2888,2890,18248
2888,2890,18249
2888,2890,18250
3546,3864,18251
3546,3864,18252
3546,3864,18253
3546,3864,18254
3546,3864,18255
4265,3517,18256
4265,3517,18257
4265,3517,18258
4265,3517,18259
4265,3517,18260
4265,3448,18261
4265,3448,18262
4265,3448,18263
4265,3448,18264
4265,3448,18265
4265,5737,18266
4265,5737,18267
4265,5737,18268
4265,5737,18269
4265,5737,18270
4265,3589,18271
4265,3589,18272
4265,3589,18273
4265,3589,18274
4265,3589,18275
6825,3678,18276
6825,3678,18277
6825,3678,18278
6825,3678,18279
6825,3678,18280
6079,2890,18281
6079,2890,18282
6079,2890,18283
6079,2890,18284
6079,2890,18285
3724,3864,18286
3724,3864,18287
3724,3864,18288
3724,3864,18289
3724,3864,18290
7071,4021,18291
7071,4021,18292
7071,4021,18293
7071,4021,18294
7071,4021,18295
5758,3678,18296
5758,3678,18297
5758,3678,18298
5758,3678,18299
5758,3678,18300
6456,3448,18301
6456,3448,18302
6456,3448,18303
6456,3448,18304
6456,3448,18305
4026,3448,18306
4026,3448,18307
4026,3448,18308
4026,3448,18309
4026,3448,18310
5767,3448,18311
5767,3448,18312
5767,3448,18313
5767,3448,18314
5767,3448,18315
7065,4021,18316
7065,4021,18317
7065,4021,18318
7065,4021,18319
7065,4021,18320
2890,2900,18321
2890,2900,18322
2890,2900,18323
2890,2900,18324
2890,2900,18325
2890,6814,18326
2890,6814,18327
2890,6814,18328
2890,6814,18329
2890,6814,18330
2890,2903,18331
2890,2903,18332
2890,2903,18333
2890,2903,18334
2890,2903,18335
2890,2888,18336
2890,2888,18337
2890,2888,18338
2890,2888,18339
2890,2888,18340
2890,6079,18341
2890,6079,18342
2890,6079,18343
2890,6079,18344
2890,6079,18345
2890,2883,18346
2890,2883,18347
2890,2883,18348
2890,2883,18349
2890,2883,18350
2890,2884,18351
2890,2884,18352
2890,2884,18353
2890,2884,18354
2890,2884,18355
2890,6080,18356
2890,6080,18357
2890,6080,18358
2890,6080,18359
2890,6080,18360
2890,6788,18361
2890,6788,18362
2890,6788,18363
2890,6788,18364
2890,6788,18365
5770,3448,18366
5770,3448,18367
5770,3448,18368
5770,3448,18369
5770,3448,18370
3678,5728,18371
3678,5728,18372
3678,5728,18373
3678,5728,18374
3678,5728,18375
3678,5744,18376
3678,5744,18377
3678,5744,18378
3678,5744,18379
3678,5744,18380
3678,6825,18381
3678,6825,18382
3678,6825,18383
3678,6825,18384
3678,6825,18385
3678,5758,18386
3678,5758,18387
3678,5758,18388
3678,5758,18389
3678,5758,18390
3678,3665,18391
3678,3665,18392
3678,3665,18393
3678,3665,18394
3678,3665,18395
3678,5774,18396
3678,5774,18397
3678,5774,18398
3678,5774,18399
3678,5774,18400
2883,2903,18401
2883,2903,18402
2883,2903,18403
2883,2903,18404
2883,2903,18405
2883,2890,18406
2883,2890,18407
2883,2890,18408
2883,2890,18409
2883,2890,18410
2883,2884,18411
2883,2884,18412
2883,2884,18413
2883,2884,18414
2883,2884,18415
2884,2890,18416
2884,2890,18417
2884,2890,18418
2884,2890,18419
2884,2890,18420
2884,2883,18421
2884,2883,18422
2884,2883,18423
2884,2883,18424
2884,2883,18425
2884,6788,18426
2884,6788,18427
2884,6788,18428
2884,6788,18429
2884,6788,18430
3665,3678,18431
3665,3678,18432
3665,3678,18433
3665,3678,18434
3665,3678,18435
5774,3678,18436
5774,3678,18437
5774,3678,18438
5774,3678,18439
5774,3678,18440
6080,2890,18441
6080,2890,18442
6080,2890,18443
6080,2890,18444
6080,2890,18445
6788,2890,18446
6788,2890,18447
6788,2890,18448
6788,2890,18449
6788,2890,18450
6788,2884,18451
6788,2884,18452
6788,2884,18453
6788,2884,18454
6788,2884,18455
30,119,18456
30,119,18457
30,119,18458
30,119,18459
30,119,18460
30,156,18461
30,156,18462
30,156,18463
30,156,18464
30,156,18465
48,156,18466
48,156,18467
48,156,18468
48,156,18469
48,156,18470
48,180,18471
48,180,18472
48,180,18473
48,180,18474
48,180,18475
49,99,18476
49,99,18477
49,99,18478
49,99,18479
49,99,18480
49,7266,18481
49,7266,18482
49,7266,18483
49,7266,18484
49,7266,18485
49,168,18486
49,168,18487
49,168,18488
49,168,18489
49,168,18490
49,178,18491
49,178,18492
49,178,18493
49,178,18494
49,178,18495
78,156,18496
78,156,18497
78,156,18498
78,156,18499
78,156,18500
78,172,18501
78,172,18502
78,172,18503
78,172,18504
78,172,18505
85,178,18506
85,178,18507
85,178,18508
85,178,18509
85,178,18510
87,172,18511
87,172,18512
87,172,18513
87,172,18514
87,172,18515
99,49,18516
99,49,18517
99,49,18518
99,49,18519
99,49,18520
99,7266,18521
99,7266,18522
99,7266,18523
99,7266,18524
99,7266,18525
7266,49,18526
7266,49,18527
7266,49,18528
7266,49,18529
7266,49,18530
7266,99,18531
7266,99,18532
7266,99,18533
7266,99,18534
7266,99,18535
119,30,18536
119,30,18537
119,30,18538
119,30,18539
119,30,18540
119,156,18541
119,156,18542
119,156,18543
119,156,18544
119,156,18545
127,156,18546
127,156,18547
127,156,18548
127,156,18549
127,156,18550
127,162,18551
127,162,18552
127,162,18553
127,162,18554
127,162,18555
156,30,18556
156,30,18557
156,30,18558
156,30,18559
156,30,18560
156,48,18561
156,48,18562
156,48,18563
156,48,18564
156,48,18565
156,78,18566
156,78,18567
156,78,18568
156,78,18569
156,78,18570
156,119,18571
156,119,18572
156,119,18573
156,119,18574
156,119,18575
156,127,18576
156,127,18577
156,127,18578
156,127,18579
156,127,18580
156,162,18581
156,162,18582
156,162,18583
156,162,18584
156,162,18585
162,127,18586
162,127,18587
162,127,18588
162,127,18589
162,127,18590
162,156,18591
162,156,18592
162,156,18593
